ID,SurNum,Date,File1,Score1,File2,Score2
380358,4,18/10/2021 17:42,242078_gt.jpg,5,242078F_9.jpg,4
222031,4,18/10/2021 17:42,022093_gt.jpg,4,022093AF_8.jpg,4
941447,4,18/10/2021 17:42,198023_gt.jpg,5,198023D_3.jpg,1
380358,4,18/10/2021 17:42,198023_gt.jpg,5,198023D_3.jpg,2
941447,4,18/10/2021 17:42,056028AF_13.jpg,1,056028_gt.jpg,5
380358,4,18/10/2021 17:42,056028AF_13.jpg,3,056028_gt.jpg,4
222031,4,18/10/2021 17:43,078019F_10.jpg,3,078019_gt.jpg,4
222031,4,18/10/2021 17:43,153093_gt.jpg,5,153093F_9.jpg,5
222031,4,18/10/2021 17:43,239096AB_2.jpg,2,239096_gt.jpg,4
222031,4,18/10/2021 17:43,015004_gt.jpg,4,015004AC_4.jpg,2
222031,4,18/10/2021 17:43,065019_gt.jpg,4,065019D_2.jpg,2
222031,4,18/10/2021 17:43,323016F_8.jpg,4,323016_gt.jpg,4
635548,4,18/10/2021 17:43,015004_gt.jpg,3,015004AC_4.jpg,5
222031,4,18/10/2021 17:44,046076AF_13.jpg,3,046076_gt.jpg,4
222031,4,18/10/2021 17:44,140075AF_4.jpg,4,140075_gt.jpg,4
222031,4,18/10/2021 17:44,024004_gt.jpg,5,024004AF_10.jpg,3
222031,4,18/10/2021 17:44,187029AF_6.jpg,4,187029_gt.jpg,4
222031,4,18/10/2021 17:44,151087D_3.jpg,1,151087_gt.jpg,4
222031,4,18/10/2021 17:44,025098F_6.jpg,4,025098_gt.jpg,4
222031,4,18/10/2021 17:44,022090_gt.jpg,5,022090C_4.jpg,5
222031,4,18/10/2021 17:44,118020B_2.jpg,2,118020_gt.jpg,4
222031,4,18/10/2021 17:45,242078_gt.jpg,4,242078F_9.jpg,3
222031,4,18/10/2021 17:45,198023_gt.jpg,5,198023D_3.jpg,1
222031,4,18/10/2021 17:45,056028AF_13.jpg,3,056028_gt.jpg,3
503845,4,18/10/2021 17:45,376001A.jpg,4,376001_gt.jpg,4
503845,4,18/10/2021 17:45,118035_gt.jpg,5,118035A.jpg,5
503845,4,18/10/2021 17:46,022093_gt.jpg,5,022093AF_8.jpg,5
156980,4,18/10/2021 17:46,376001A.jpg,4,376001_gt.jpg,3
503845,4,18/10/2021 17:46,078019F_10.jpg,5,078019_gt.jpg,5
156980,4,18/10/2021 17:46,118035_gt.jpg,5,118035A.jpg,3
156980,4,18/10/2021 17:46,022093_gt.jpg,4,022093AF_8.jpg,2
503845,4,18/10/2021 17:46,153093_gt.jpg,5,153093F_9.jpg,5
156980,4,18/10/2021 17:46,078019F_10.jpg,5,078019_gt.jpg,3
156980,4,18/10/2021 17:46,153093_gt.jpg,5,153093F_9.jpg,3
503845,4,18/10/2021 17:46,239096AB_2.jpg,3,239096_gt.jpg,5
156980,4,18/10/2021 17:46,239096AB_2.jpg,4,239096_gt.jpg,2
156980,4,18/10/2021 17:46,015004_gt.jpg,5,015004AC_4.jpg,3
503845,4,18/10/2021 17:46,015004_gt.jpg,5,015004AC_4.jpg,4
156980,4,18/10/2021 17:46,065019_gt.jpg,4,065019D_2.jpg,2
156980,4,18/10/2021 17:47,323016F_8.jpg,4,323016_gt.jpg,2
503845,4,18/10/2021 17:47,065019_gt.jpg,5,065019D_2.jpg,3
156980,4,18/10/2021 17:47,046076AF_13.jpg,5,046076_gt.jpg,3
503845,4,18/10/2021 17:47,323016F_8.jpg,5,323016_gt.jpg,5
156980,4,18/10/2021 17:47,140075AF_4.jpg,4,140075_gt.jpg,3
156980,4,18/10/2021 17:47,024004_gt.jpg,5,024004AF_10.jpg,3
503845,4,18/10/2021 17:47,046076AF_13.jpg,3,046076_gt.jpg,5
156980,4,18/10/2021 17:47,187029AF_6.jpg,4,187029_gt.jpg,3
156980,4,18/10/2021 17:47,151087D_3.jpg,5,151087_gt.jpg,3
503845,4,18/10/2021 17:47,140075AF_4.jpg,5,140075_gt.jpg,5
156980,4,18/10/2021 17:47,025098F_6.jpg,4,025098_gt.jpg,2
503845,4,18/10/2021 17:47,024004_gt.jpg,5,024004AF_10.jpg,4
156980,4,18/10/2021 17:47,022090_gt.jpg,5,022090C_4.jpg,2
156980,4,18/10/2021 17:47,118020B_2.jpg,4,118020_gt.jpg,2
503845,4,18/10/2021 17:47,187029AF_6.jpg,5,187029_gt.jpg,4
156980,4,18/10/2021 17:47,242078_gt.jpg,5,242078F_9.jpg,3
156980,4,18/10/2021 17:48,198023_gt.jpg,4,198023D_3.jpg,2
503845,4,18/10/2021 17:48,151087D_3.jpg,1,151087_gt.jpg,5
156980,4,18/10/2021 17:48,056028AF_13.jpg,5,056028_gt.jpg,3
503845,4,18/10/2021 17:48,025098F_6.jpg,5,025098_gt.jpg,5
635548,4,18/10/2021 17:48,065019_gt.jpg,5,065019D_2.jpg,3
503845,4,18/10/2021 17:48,022090_gt.jpg,5,022090C_4.jpg,4
635548,4,18/10/2021 17:48,323016F_8.jpg,4,323016_gt.jpg,4
503845,4,18/10/2021 17:48,118020B_2.jpg,5,118020_gt.jpg,5
635548,4,18/10/2021 17:48,046076AF_13.jpg,5,046076_gt.jpg,4
635548,4,18/10/2021 17:48,140075AF_4.jpg,5,140075_gt.jpg,4
503845,4,18/10/2021 17:48,242078_gt.jpg,5,242078F_9.jpg,5
503845,4,18/10/2021 17:48,198023_gt.jpg,5,198023D_3.jpg,2
635548,4,18/10/2021 17:48,024004_gt.jpg,4,024004AF_10.jpg,4
635548,4,18/10/2021 17:48,187029AF_6.jpg,4,187029_gt.jpg,4
503845,4,18/10/2021 17:48,056028AF_13.jpg,4,056028_gt.jpg,5
635548,4,18/10/2021 17:48,151087D_3.jpg,4,151087_gt.jpg,3
635548,4,18/10/2021 17:49,025098F_6.jpg,4,025098_gt.jpg,4
635548,4,18/10/2021 17:49,022090_gt.jpg,4,022090C_4.jpg,3
635548,4,18/10/2021 17:49,118020B_2.jpg,4,118020_gt.jpg,3
635548,4,18/10/2021 17:49,242078_gt.jpg,3,242078F_9.jpg,4
635548,4,18/10/2021 17:49,198023_gt.jpg,4,198023D_3.jpg,3
635548,4,18/10/2021 17:49,056028AF_13.jpg,3,056028_gt.jpg,4
728998,4,18/10/2021 17:51,376001A.jpg,5,376001_gt.jpg,4
728998,4,18/10/2021 17:52,118035_gt.jpg,4,118035A.jpg,5
728998,4,18/10/2021 17:52,022093_gt.jpg,5,022093AF_8.jpg,5
728998,4,18/10/2021 17:53,078019F_10.jpg,4,078019_gt.jpg,5
728998,4,18/10/2021 17:53,153093_gt.jpg,5,153093F_9.jpg,4
728998,4,18/10/2021 17:53,239096AB_2.jpg,4,239096_gt.jpg,4
728998,4,18/10/2021 17:54,015004_gt.jpg,2,015004AC_4.jpg,3
728998,4,18/10/2021 17:54,065019_gt.jpg,4,065019D_2.jpg,3
728998,4,18/10/2021 17:54,323016F_8.jpg,5,323016_gt.jpg,4
728998,4,18/10/2021 17:55,046076AF_13.jpg,4,046076_gt.jpg,4
728998,4,18/10/2021 17:55,140075AF_4.jpg,5,140075_gt.jpg,5
728998,4,18/10/2021 17:55,024004_gt.jpg,5,024004AF_10.jpg,4
728998,4,18/10/2021 17:55,187029AF_6.jpg,5,187029_gt.jpg,4
728998,4,18/10/2021 17:55,151087D_3.jpg,2,151087_gt.jpg,5
728998,4,18/10/2021 17:56,025098F_6.jpg,5,025098_gt.jpg,4
728998,4,18/10/2021 17:56,022090_gt.jpg,4,022090C_4.jpg,3
728998,4,18/10/2021 17:56,118020B_2.jpg,4,118020_gt.jpg,5
728998,4,18/10/2021 17:57,242078_gt.jpg,5,242078F_9.jpg,4
728998,4,18/10/2021 17:57,198023_gt.jpg,5,198023D_3.jpg,2
728998,4,18/10/2021 17:57,056028AF_13.jpg,5,056028_gt.jpg,5
283323,4,18/10/2021 18:03,376001A.jpg,3,376001_gt.jpg,4
283323,4,18/10/2021 18:03,118035_gt.jpg,4,118035A.jpg,2
283323,4,18/10/2021 18:03,022093_gt.jpg,3,022093AF_8.jpg,4
283323,4,18/10/2021 18:04,078019F_10.jpg,5,078019_gt.jpg,3
283323,4,18/10/2021 18:04,153093_gt.jpg,4,153093F_9.jpg,4
283323,4,18/10/2021 18:04,239096AB_2.jpg,2,239096_gt.jpg,4
283323,4,18/10/2021 18:04,015004_gt.jpg,3,015004AC_4.jpg,4
283323,4,18/10/2021 18:04,065019_gt.jpg,4,065019D_2.jpg,5
283323,4,18/10/2021 18:04,323016F_8.jpg,3,323016_gt.jpg,4
283323,4,18/10/2021 18:04,046076AF_13.jpg,5,046076_gt.jpg,3
283323,4,18/10/2021 18:05,140075AF_4.jpg,4,140075_gt.jpg,3
283323,4,18/10/2021 18:05,024004_gt.jpg,4,024004AF_10.jpg,5
283323,4,18/10/2021 18:05,187029AF_6.jpg,5,187029_gt.jpg,3
283323,4,18/10/2021 18:05,151087D_3.jpg,5,151087_gt.jpg,3
283323,4,18/10/2021 18:05,025098F_6.jpg,4,025098_gt.jpg,3
836275,4,18/10/2021 18:05,376001A.jpg,4,376001_gt.jpg,5
836275,4,18/10/2021 18:05,118035_gt.jpg,5,118035A.jpg,4
836275,4,18/10/2021 18:06,022093_gt.jpg,4,022093AF_8.jpg,5
283323,4,18/10/2021 18:06,022090_gt.jpg,3,022090C_4.jpg,4
283323,4,18/10/2021 18:06,118020B_2.jpg,3,118020_gt.jpg,4
836275,4,18/10/2021 18:06,078019F_10.jpg,5,078019_gt.jpg,5
283323,4,18/10/2021 18:06,242078_gt.jpg,3,242078F_9.jpg,4
283323,4,18/10/2021 18:06,198023_gt.jpg,3,198023D_3.jpg,4
283323,4,18/10/2021 18:06,056028AF_13.jpg,2,056028_gt.jpg,3
836275,4,18/10/2021 18:06,153093_gt.jpg,4,153093F_9.jpg,5
891450,4,18/10/2021 18:06,376001A.jpg,3,376001_gt.jpg,4
891450,4,18/10/2021 18:07,118035_gt.jpg,4,118035A.jpg,4
891450,4,18/10/2021 18:07,022093_gt.jpg,5,022093AF_8.jpg,4
891450,4,18/10/2021 18:07,078019F_10.jpg,4,078019_gt.jpg,4
891450,4,18/10/2021 18:07,153093_gt.jpg,5,153093F_9.jpg,5
891450,4,18/10/2021 18:07,239096AB_2.jpg,1,239096_gt.jpg,4
891450,4,18/10/2021 18:07,015004_gt.jpg,4,015004AC_4.jpg,3
836275,4,18/10/2021 18:08,239096AB_2.jpg,2,239096_gt.jpg,4
891450,4,18/10/2021 18:08,065019_gt.jpg,5,065019D_2.jpg,2
891450,4,18/10/2021 18:08,323016F_8.jpg,4,323016_gt.jpg,4
836275,4,18/10/2021 18:08,015004_gt.jpg,4,015004AC_4.jpg,2
891450,4,18/10/2021 18:08,046076AF_13.jpg,3,046076_gt.jpg,4
891450,4,18/10/2021 18:08,140075AF_4.jpg,5,140075_gt.jpg,4
891450,4,18/10/2021 18:08,024004_gt.jpg,5,024004AF_10.jpg,3
891450,4,18/10/2021 18:08,187029AF_6.jpg,5,187029_gt.jpg,4
891450,4,18/10/2021 18:09,151087D_3.jpg,1,151087_gt.jpg,5
891450,4,18/10/2021 18:09,025098F_6.jpg,4,025098_gt.jpg,3
891450,4,18/10/2021 18:09,022090_gt.jpg,4,022090C_4.jpg,3
891450,4,18/10/2021 18:09,118020B_2.jpg,2,118020_gt.jpg,4
891450,4,18/10/2021 18:09,242078_gt.jpg,4,242078F_9.jpg,4
891450,4,18/10/2021 18:09,198023_gt.jpg,5,198023D_3.jpg,1
891450,4,18/10/2021 18:09,056028AF_13.jpg,4,056028_gt.jpg,3
836275,4,18/10/2021 18:13,065019_gt.jpg,5,065019D_2.jpg,3
836275,4,18/10/2021 18:13,323016F_8.jpg,5,323016_gt.jpg,4
836275,4,18/10/2021 18:13,046076AF_13.jpg,5,046076_gt.jpg,4
836275,4,18/10/2021 18:13,140075AF_4.jpg,5,140075_gt.jpg,4
836275,4,18/10/2021 18:14,024004_gt.jpg,5,024004AF_10.jpg,5
836275,4,18/10/2021 18:14,187029AF_6.jpg,5,187029_gt.jpg,4
836275,4,18/10/2021 18:14,151087D_3.jpg,3,151087_gt.jpg,5
836275,4,18/10/2021 18:15,025098F_6.jpg,5,025098_gt.jpg,4
836275,4,18/10/2021 18:15,022090_gt.jpg,5,022090C_4.jpg,5
836275,4,18/10/2021 18:15,118020B_2.jpg,3,118020_gt.jpg,5
836275,4,18/10/2021 18:15,242078_gt.jpg,4,242078F_9.jpg,5
836275,4,18/10/2021 18:16,198023_gt.jpg,5,198023D_3.jpg,3
836275,4,18/10/2021 18:16,056028AF_13.jpg,5,056028_gt.jpg,5
720061,4,18/10/2021 18:26,376001A.jpg,4,376001_gt.jpg,5
720061,4,18/10/2021 18:27,118035_gt.jpg,5,118035A.jpg,5
218508,4,18/10/2021 18:28,376001A.jpg,4,376001_gt.jpg,5
218508,4,18/10/2021 18:28,118035_gt.jpg,5,118035A.jpg,5
218508,4,18/10/2021 18:28,022093_gt.jpg,4,022093AF_8.jpg,5
218508,4,18/10/2021 18:28,078019F_10.jpg,5,078019_gt.jpg,5
218508,4,18/10/2021 18:28,153093_gt.jpg,5,153093F_9.jpg,5
218508,4,18/10/2021 18:28,239096AB_2.jpg,1,239096_gt.jpg,4
218508,4,18/10/2021 18:29,015004_gt.jpg,4,015004AC_4.jpg,2
218508,4,18/10/2021 18:29,065019_gt.jpg,5,065019D_2.jpg,3
218508,4,18/10/2021 18:29,323016F_8.jpg,5,323016_gt.jpg,5
218508,4,18/10/2021 18:29,046076AF_13.jpg,3,046076_gt.jpg,5
218508,4,18/10/2021 18:29,140075AF_4.jpg,3,140075_gt.jpg,4
218508,4,18/10/2021 18:29,024004_gt.jpg,5,024004AF_10.jpg,5
218508,4,18/10/2021 18:30,187029AF_6.jpg,4,187029_gt.jpg,4
218508,4,18/10/2021 18:30,151087D_3.jpg,1,151087_gt.jpg,5
218508,4,18/10/2021 18:30,025098F_6.jpg,5,025098_gt.jpg,5
218508,4,18/10/2021 18:30,022090_gt.jpg,4,022090C_4.jpg,5
218508,4,18/10/2021 18:30,118020B_2.jpg,2,118020_gt.jpg,4
218508,4,18/10/2021 18:30,242078_gt.jpg,5,242078F_9.jpg,5
218508,4,18/10/2021 18:30,198023_gt.jpg,3,198023D_3.jpg,2
218508,4,18/10/2021 18:31,056028AF_13.jpg,5,056028_gt.jpg,5
867900,4,18/10/2021 18:34,376001A.jpg,5,376001_gt.jpg,4
867900,4,18/10/2021 18:34,118035_gt.jpg,5,118035A.jpg,5
867900,4,18/10/2021 18:35,022093_gt.jpg,1,022093AF_8.jpg,5
867900,4,18/10/2021 18:35,078019F_10.jpg,3,078019_gt.jpg,4
867900,4,18/10/2021 18:36,153093_gt.jpg,4,153093F_9.jpg,5
867900,4,18/10/2021 18:36,239096AB_2.jpg,1,239096_gt.jpg,3
867900,4,18/10/2021 18:36,015004_gt.jpg,5,015004AC_4.jpg,1
867900,4,18/10/2021 18:36,065019_gt.jpg,4,065019D_2.jpg,1
867900,4,18/10/2021 18:36,323016F_8.jpg,4,323016_gt.jpg,5
712540,4,18/10/2021 18:37,376001A.jpg,3,376001_gt.jpg,5
867900,4,18/10/2021 18:37,046076AF_13.jpg,1,046076_gt.jpg,5
712540,4,18/10/2021 18:37,118035_gt.jpg,5,118035A.jpg,5
867900,4,18/10/2021 18:37,140075AF_4.jpg,3,140075_gt.jpg,4
867900,4,18/10/2021 18:37,024004_gt.jpg,5,024004AF_10.jpg,1
712540,4,18/10/2021 18:37,022093_gt.jpg,4,022093AF_8.jpg,5
712540,4,18/10/2021 18:37,078019F_10.jpg,3,078019_gt.jpg,5
712540,4,18/10/2021 18:37,153093_gt.jpg,4,153093F_9.jpg,5
712540,4,18/10/2021 18:37,239096AB_2.jpg,3,239096_gt.jpg,5
867900,4,18/10/2021 18:37,187029AF_6.jpg,4,187029_gt.jpg,3
712540,4,18/10/2021 18:38,015004_gt.jpg,5,015004AC_4.jpg,4
867900,4,18/10/2021 18:38,151087D_3.jpg,1,151087_gt.jpg,4
712540,4,18/10/2021 18:38,065019_gt.jpg,5,065019D_2.jpg,2
867900,4,18/10/2021 18:38,025098F_6.jpg,3,025098_gt.jpg,1
712540,4,18/10/2021 18:38,323016F_8.jpg,5,323016_gt.jpg,4
867900,4,18/10/2021 18:38,022090_gt.jpg,5,022090C_4.jpg,4
712540,4,18/10/2021 18:38,046076AF_13.jpg,4,046076_gt.jpg,5
867900,4,18/10/2021 18:38,118020B_2.jpg,3,118020_gt.jpg,5
712540,4,18/10/2021 18:38,140075AF_4.jpg,3,140075_gt.jpg,5
712540,4,18/10/2021 18:38,024004_gt.jpg,4,024004AF_10.jpg,5
867900,4,18/10/2021 18:38,242078_gt.jpg,5,242078F_9.jpg,4
712540,4,18/10/2021 18:38,187029AF_6.jpg,5,187029_gt.jpg,4
867900,4,18/10/2021 18:39,198023_gt.jpg,4,198023D_3.jpg,1
712540,4,18/10/2021 18:39,151087D_3.jpg,3,151087_gt.jpg,5
867900,4,18/10/2021 18:39,056028AF_13.jpg,5,056028_gt.jpg,4
712540,4,18/10/2021 18:39,025098F_6.jpg,5,025098_gt.jpg,4
712540,4,18/10/2021 18:39,022090_gt.jpg,3,022090C_4.jpg,5
712540,4,18/10/2021 18:39,118020B_2.jpg,4,118020_gt.jpg,5
712540,4,18/10/2021 18:39,242078_gt.jpg,4,242078F_9.jpg,3
712540,4,18/10/2021 18:39,198023_gt.jpg,5,198023D_3.jpg,3
712540,4,18/10/2021 18:40,056028AF_13.jpg,3,056028_gt.jpg,5
526128,4,18/10/2021 19:47,376001A.jpg,5,376001_gt.jpg,5
526128,4,18/10/2021 19:47,118035_gt.jpg,5,118035A.jpg,5
526128,4,18/10/2021 19:48,022093_gt.jpg,5,022093AF_8.jpg,5
526128,4,18/10/2021 19:48,078019F_10.jpg,5,078019_gt.jpg,5
526128,4,18/10/2021 19:48,153093_gt.jpg,5,153093F_9.jpg,5
526128,4,18/10/2021 19:48,239096AB_2.jpg,4,239096_gt.jpg,4
526128,4,18/10/2021 19:48,015004_gt.jpg,5,015004AC_4.jpg,4
526128,4,18/10/2021 19:49,065019_gt.jpg,5,065019D_2.jpg,5
526128,4,18/10/2021 19:49,323016F_8.jpg,5,323016_gt.jpg,5
526128,4,18/10/2021 19:49,046076AF_13.jpg,5,046076_gt.jpg,5
526128,4,18/10/2021 19:49,140075AF_4.jpg,4,140075_gt.jpg,5
526128,4,18/10/2021 19:49,024004_gt.jpg,5,024004AF_10.jpg,5
526128,4,18/10/2021 19:49,187029AF_6.jpg,4,187029_gt.jpg,5
526128,4,18/10/2021 19:50,151087D_3.jpg,5,151087_gt.jpg,5
526128,4,18/10/2021 19:50,025098F_6.jpg,5,025098_gt.jpg,5
526128,4,18/10/2021 19:50,022090_gt.jpg,5,022090C_4.jpg,5
526128,4,18/10/2021 19:50,118020B_2.jpg,4,118020_gt.jpg,5
526128,4,18/10/2021 19:50,242078_gt.jpg,5,242078F_9.jpg,4
526128,4,18/10/2021 19:50,198023_gt.jpg,5,198023D_3.jpg,4
526128,4,18/10/2021 19:50,056028AF_13.jpg,5,056028_gt.jpg,5
656049,5,19/10/2021 08:54,022093_gt.jpg,5,022093C_3.jpg,3
656049,5,19/10/2021 08:54,239096D_2.jpg,2,239096_gt.jpg,4
656049,5,19/10/2021 08:54,376001_gt.jpg,5,376001F_1.jpg,5
656049,5,19/10/2021 08:54,015004_gt.jpg,5,015004AF_9.jpg,1
656049,5,19/10/2021 08:54,140075_gt.jpg,5,140075F_10.jpg,3
656049,5,19/10/2021 08:54,242078AD_3.jpg,2,242078_gt.jpg,5
656049,5,19/10/2021 08:54,056028_gt.jpg,5,056028AC_3.jpg,4
656049,5,19/10/2021 08:54,046076O_1.jpg,5,046076_gt.jpg,4
656049,5,19/10/2021 08:55,065019_gt.jpg,5,065019B_3.jpg,3
656049,5,19/10/2021 08:55,022090_gt.jpg,5,022090C_1.jpg,4
656049,5,19/10/2021 08:55,025098_gt.jpg,5,025098AF_5.jpg,3
656049,5,19/10/2021 08:55,153093AC_3.jpg,5,153093_gt.jpg,4
656049,5,19/10/2021 08:55,024004_gt.jpg,5,024004F_5.jpg,5
656049,5,19/10/2021 08:55,187029D_1.jpg,3,187029_gt.jpg,5
656049,5,19/10/2021 08:55,151087AF_12.jpg,5,151087_gt.jpg,5
656049,5,19/10/2021 08:55,323016AD_1.jpg,5,323016_gt.jpg,4
656049,5,19/10/2021 08:55,118020AF_7.jpg,5,118020_gt.jpg,4
656049,5,19/10/2021 08:55,198023AF_9.jpg,5,198023_gt.jpg,4
656049,5,19/10/2021 08:55,078019_gt.jpg,5,078019AF_12.jpg,5
656049,5,19/10/2021 08:55,118035D_2.jpg,2,118035_gt.jpg,5
787479,5,19/10/2021 08:56,022093_gt.jpg,5,022093C_3.jpg,4
773733,5,19/10/2021 08:56,022093_gt.jpg,5,022093C_3.jpg,5
787479,5,19/10/2021 08:56,239096D_2.jpg,3,239096_gt.jpg,5
773733,5,19/10/2021 08:56,239096D_2.jpg,3,239096_gt.jpg,5
787479,5,19/10/2021 08:57,376001_gt.jpg,5,376001F_1.jpg,4
773733,5,19/10/2021 08:57,376001_gt.jpg,5,376001F_1.jpg,5
787479,5,19/10/2021 08:57,015004_gt.jpg,5,015004AF_9.jpg,3
773733,5,19/10/2021 08:57,015004_gt.jpg,4,015004AF_9.jpg,4
773733,5,19/10/2021 08:57,140075_gt.jpg,5,140075F_10.jpg,5
787479,5,19/10/2021 08:57,140075_gt.jpg,5,140075F_10.jpg,3
773733,5,19/10/2021 08:57,242078AD_3.jpg,4,242078_gt.jpg,4
787479,5,19/10/2021 08:57,242078AD_3.jpg,4,242078_gt.jpg,3
787479,5,19/10/2021 08:58,056028_gt.jpg,3,056028AC_3.jpg,5
773733,5,19/10/2021 08:58,056028_gt.jpg,5,056028AC_3.jpg,5
787479,5,19/10/2021 08:58,046076O_1.jpg,4,046076_gt.jpg,5
773733,5,19/10/2021 08:58,046076O_1.jpg,5,046076_gt.jpg,4
787479,5,19/10/2021 08:58,065019_gt.jpg,5,065019B_3.jpg,3
773733,5,19/10/2021 08:58,065019_gt.jpg,5,065019B_3.jpg,4
787479,5,19/10/2021 08:58,022090_gt.jpg,5,022090C_1.jpg,4
773733,5,19/10/2021 08:58,022090_gt.jpg,5,022090C_1.jpg,5
787479,5,19/10/2021 08:58,025098_gt.jpg,4,025098AF_5.jpg,5
787479,5,19/10/2021 08:59,153093AC_3.jpg,3,153093_gt.jpg,5
773733,5,19/10/2021 08:59,025098_gt.jpg,5,025098AF_5.jpg,5
787479,5,19/10/2021 08:59,024004_gt.jpg,5,024004F_5.jpg,4
773733,5,19/10/2021 08:59,153093AC_3.jpg,5,153093_gt.jpg,4
787479,5,19/10/2021 08:59,187029D_1.jpg,5,187029_gt.jpg,4
773733,5,19/10/2021 08:59,024004_gt.jpg,5,024004F_5.jpg,5
787479,5,19/10/2021 08:59,151087AF_12.jpg,5,151087_gt.jpg,4
787479,5,19/10/2021 09:00,323016AD_1.jpg,5,323016_gt.jpg,4
773733,5,19/10/2021 09:00,187029D_1.jpg,4,187029_gt.jpg,5
787479,5,19/10/2021 09:00,118020AF_7.jpg,5,118020_gt.jpg,4
773733,5,19/10/2021 09:00,151087AF_12.jpg,5,151087_gt.jpg,4
488652,5,19/10/2021 09:00,022093_gt.jpg,5,022093C_3.jpg,4
787479,5,19/10/2021 09:00,198023AF_9.jpg,5,198023_gt.jpg,4
488652,5,19/10/2021 09:00,239096D_2.jpg,3,239096_gt.jpg,4
488652,5,19/10/2021 09:00,376001_gt.jpg,3,376001F_1.jpg,2
773733,5,19/10/2021 09:00,323016AD_1.jpg,5,323016_gt.jpg,4
488652,5,19/10/2021 09:00,015004_gt.jpg,4,015004AF_9.jpg,5
787479,5,19/10/2021 09:00,078019_gt.jpg,4,078019AF_12.jpg,5
773733,5,19/10/2021 09:00,118020AF_7.jpg,5,118020_gt.jpg,4
488652,5,19/10/2021 09:00,140075_gt.jpg,4,140075F_10.jpg,4
787479,5,19/10/2021 09:00,118035D_2.jpg,4,118035_gt.jpg,5
488652,5,19/10/2021 09:00,242078AD_3.jpg,4,242078_gt.jpg,2
488652,5,19/10/2021 09:00,056028_gt.jpg,4,056028AC_3.jpg,2
488652,5,19/10/2021 09:01,046076O_1.jpg,4,046076_gt.jpg,3
773733,5,19/10/2021 09:01,198023AF_9.jpg,5,198023_gt.jpg,5
488652,5,19/10/2021 09:01,065019_gt.jpg,5,065019B_3.jpg,5
773733,5,19/10/2021 09:01,078019_gt.jpg,5,078019AF_12.jpg,5
488652,5,19/10/2021 09:01,022090_gt.jpg,5,022090C_1.jpg,4
488652,5,19/10/2021 09:01,025098_gt.jpg,3,025098AF_5.jpg,3
773733,5,19/10/2021 09:01,118035D_2.jpg,4,118035_gt.jpg,5
488652,5,19/10/2021 09:01,153093AC_3.jpg,4,153093_gt.jpg,4
488652,5,19/10/2021 09:01,024004_gt.jpg,4,024004F_5.jpg,3
488652,5,19/10/2021 09:01,187029D_1.jpg,4,187029_gt.jpg,3
488652,5,19/10/2021 09:02,151087AF_12.jpg,4,151087_gt.jpg,3
488652,5,19/10/2021 09:02,323016AD_1.jpg,4,323016_gt.jpg,4
488652,5,19/10/2021 09:02,118020AF_7.jpg,4,118020_gt.jpg,4
488652,5,19/10/2021 09:02,198023AF_9.jpg,4,198023_gt.jpg,4
488652,5,19/10/2021 09:02,078019_gt.jpg,4,078019AF_12.jpg,3
488652,5,19/10/2021 09:02,118035D_2.jpg,4,118035_gt.jpg,4
356021,5,19/10/2021 09:12,022093_gt.jpg,4,022093C_3.jpg,3
356021,5,19/10/2021 09:13,239096D_2.jpg,1,239096_gt.jpg,5
356021,5,19/10/2021 09:13,376001_gt.jpg,4,376001F_1.jpg,4
356021,5,19/10/2021 09:14,015004_gt.jpg,4,015004AF_9.jpg,2
356021,5,19/10/2021 09:15,140075_gt.jpg,4,140075F_10.jpg,3
356021,5,19/10/2021 09:15,242078AD_3.jpg,1,242078_gt.jpg,3
356021,5,19/10/2021 09:16,056028_gt.jpg,4,056028AC_3.jpg,3
356021,5,19/10/2021 09:16,046076O_1.jpg,1,046076_gt.jpg,4
356021,5,19/10/2021 09:17,065019_gt.jpg,5,065019B_3.jpg,4
356021,5,19/10/2021 09:17,022090_gt.jpg,5,022090C_1.jpg,5
356021,5,19/10/2021 09:17,025098_gt.jpg,5,025098AF_5.jpg,3
356021,5,19/10/2021 09:18,153093AC_3.jpg,3,153093_gt.jpg,5
356021,5,19/10/2021 09:18,024004_gt.jpg,5,024004F_5.jpg,5
356021,5,19/10/2021 09:19,187029D_1.jpg,3,187029_gt.jpg,4
356021,5,19/10/2021 09:19,151087AF_12.jpg,5,151087_gt.jpg,5
356021,5,19/10/2021 09:19,323016AD_1.jpg,3,323016_gt.jpg,5
356021,5,19/10/2021 09:20,118020AF_7.jpg,4,118020_gt.jpg,4
356021,5,19/10/2021 09:20,198023AF_9.jpg,4,198023_gt.jpg,5
356021,5,19/10/2021 09:20,078019_gt.jpg,4,078019AF_12.jpg,5
356021,5,19/10/2021 09:21,118035D_2.jpg,1,118035_gt.jpg,5
734843,5,19/10/2021 09:29,022093_gt.jpg,5,022093C_3.jpg,5
734843,5,19/10/2021 09:29,239096D_2.jpg,5,239096_gt.jpg,5
734843,5,19/10/2021 09:29,376001_gt.jpg,4,376001F_1.jpg,4
734843,5,19/10/2021 09:29,015004_gt.jpg,5,015004AF_9.jpg,5
734843,5,19/10/2021 09:29,140075_gt.jpg,3,140075F_10.jpg,3
734843,5,19/10/2021 09:29,242078AD_3.jpg,4,242078_gt.jpg,4
734843,5,19/10/2021 09:29,056028_gt.jpg,3,056028AC_3.jpg,3
